model,encoding,seed,dedup,data_volume_games,data_volume_rows,data_volume_unique,move_top1,move_top1_ci_lo,move_top1_ci_hi,move_top3,move_macro_f1,value_mse,value_mae,value_acc,value_baseline_acc,train_seconds,infer_seconds_total,infer_ms_per_sample
knn,2,43,none,20000,612918,24924,0.8199735979311166,0.8152394198151081,0.8247750846048381,0.9397567547096314,0.816738255071324,78.88509368896484,3.688725471496582,0.9334051094495601,0.85551900624344,0.009227524000380072,132.42130204400019,0.7164336758605029
svm,2,43,none,20000,612918,24924,0.7207710702576365,0.7151551862782103,0.7261041883985132,0.8687416817252237,0.7195683845665722,132.17950439453125,6.046622276306152,0.7462047025980069,0.85551900624344,32.80527014400104,0.47670662199925573,0.002579106776887671
cnn,2,43,none,20000,612918,24924,0.8917028252377809,0.8895464204393776,0.8939357450721569,0.9836447839683176,0.90250209614609,71.24363708496094,3.7795863151550293,0.907197809926745,0.85551900624344,136.45979067899862,2.2012095130012312,0.011909115817442847
logreg,4,43,none,20000,612918,24924,0.7928357336853609,0.7881120711800796,0.7974395103766149,0.9206531265892639,0.7948493901403565,119.54717254638672,6.499207973480225,0.6999036973716957,0.85551900624344,92.29973045499901,0.49502207699879364,0.0026781981507665994
rf,4,43,none,20000,612918,24924,0.8772033283919625,0.874045546215124,0.8804587957539237,0.9616683077788718,0.8854387796855987,71.79579162597656,3.4575045108795166,0.9322689548459699,0.85551900624344,19.842549662998863,6.486518988998796,0.03509375433631689
knn,4,43,none,20000,612918,24924,0.8156886719975762,0.8110522792526325,0.8205068168809078,0.9406278065723839,0.8109985877066742,78.66714477539062,3.678377389907837,0.9335241351699363,0.85551900624344,0.014669651000076556,201.34186051199868,1.0893118176958714
svm,4,43,none,20000,612918,24924,0.788631961652077,0.783953670898412,0.793236013569865,0.9148911996710561,0.7862280429245573,135.34036254882812,5.868176460266113,0.7712109243970265,0.85551900624344,295.4412254320014,0.6070704410012695,0.0032844089345102604
cnn,4,43,none,20000,612918,24924,0.8927794669811832,0.8906732373791532,0.8948903527305629,0.9840559637296169,0.9036455697687269,71.09344482421875,3.7784423828125,0.9052068342404536,0.85551900624344,137.95722596199994,2.2365456440002163,0.012100293474145537
logreg,7,43,none,20000,612918,24924,0.8332611965331054,0.8290092771471379,0.8375119732445033,0.9430786543601285,0.837849796347704,116.7226791381836,6.341085910797119,0.7322516420139152,0.85551900624344,122.3419942319997,0.6370749199995771,0.0034467409675686136
rf,7,43,none,20000,612918,24924,0.8776036876332276,0.8745355582662132,0.88074759471042,0.9615763333585812,0.8860370022438201,71.98400115966797,3.460566997528076,0.9323609292662606,0.85551900624344,30.542937611000525,8.018248336000397,0.04338080837941286
knn,7,43,none,20000,612918,24924,0.8157968771979182,0.8111205984448584,0.8206176067003622,0.9385178051657163,0.8116703950345132,79.37138366699219,3.6959547996520996,0.9326260320070983,0.85551900624344,0.023059454000758706,305.6488901269986,1.6536399695239976
svm,7,43,none,20000,612918,24924,0.8305939383446769,0.826444486264853,0.834608696897041,0.9418072432561109,0.8357538796606464,131.28140258789062,5.620352745056152,0.810906002142463,0.85551900624344,1134.482740055002,0.7971582719983417,0.0043128335262903016
cnn,7,43,none,20000,612918,24924,0.8937965958643972,0.8918288981469167,0.8958098969843696,0.9844563229708819,0.9047823598634526,71.835205078125,3.87613582611084,0.9019931397902983,0.85551900624344,141.23388167600206,2.3167609259980964,0.012534279007098782
logreg,2,43,none,107969,3310156,56798,0.7417412380839024,0.7365577456515964,0.746983292513651,0.8879913868660528,0.7399035120900471,120.72027587890625,6.501169204711914,0.6942607961738642,0.85551900624344,29.32926698400115,0.40241423699990264,0.0021771656567509366
rf,2,43,none,107969,3310156,56798,0.874195223822457,0.8710475002870879,0.8775731873969151,0.9597476654728027,0.8804190135784136,72.10649871826172,3.441850185394287,0.931884826384756,0.85551900624344,13.05846969799677,5.610491937000916,0.03035422020299791
knn,2,43,none,107969,3310156,56798,0.8187508791672528,0.8139788638968161,0.8235850531746648,0.9349794951145352,0.8146744502288256,79.87092590332031,3.62604022026062,0.9293420041767207,0.85551900624344,0.00945226499970886,135.2078071549986,0.7315093930499723
svm,2,43,none,107969,3310156,56798,0.7222751225423893,0.7167744755649919,0.7276627692140575,0.8711925295129684,0.7218539454094817,133.1606903076172,6.052751541137695,0.7615373794864582,0.85551900624344,30.12713897499998,0.4775720400029968,0.0025837889133113866
cnn,2,43,none,107969,3310156,56798,0.9019065756300247,0.9002607213168616,0.9033541138942173,0.9868314271183873,0.9131688144183179,69.42012023925781,3.501387357711792,0.9235854875185301,0.85551900624344,741.4480814710005,2.17862704199797,0.011786938777486664
logreg,4,43,none,107969,3310156,56798,0.795757274094593,0.7910921862452877,0.800527394663686,0.9199984851271952,0.7949881711990929,119.74805450439453,6.470204830169678,0.7152904768603179,0.85551900624344,96.34423085800154,0.4983765839970147,0.002696346905856145
rf,4,43,none,107969,3310156,56798,0.8757209171472781,0.8726572878591848,0.8789854583707171,0.9605970762954867,0.8829493542044397,72.36840057373047,3.4651191234588623,0.9316684159840722,0.85551900624344,19.89678022699809,6.510510387000977,0.035223554037682334
knn,4,43,none,107969,3310156,56798,0.8153370050964649,0.8106173147140602,0.8201215686922662,0.9359425213975784,0.8109949181272352,79.55020904541016,3.616792678833008,0.9295638248374217,0.85551900624344,0.014610370999434963,200.2677538099997,1.083500621151951
svm,4,43,none,107969,3310156,56798,0.7878691149896664,0.7832430621477371,0.7925139637154803,0.9144691993897227,0.7852212297949773,135.52137756347656,5.872791290283203,0.7699016414728892,0.85551900624344,311.04353542899844,0.5968843230002676,0.0032292993875600137
cnn,4,43,none,107969,3310156,56798,0.9032266790741963,0.9016160513570339,0.904721095305317,0.9871614529794301,0.9146513332549899,69.89781188964844,3.578557014465332,0.9181698172414167,0.85551900624344,750.1713363319977,2.4003384789975826,0.01298645530041866
logreg,7,43,none,107969,3310156,56798,0.8328770680718915,0.8285058584894514,0.8371648224778022,0.9394213185885714,0.8365139251175528,116.9449691772461,6.332217216491699,0.7288810500232641,0.85551900624344,121.81456965799953,0.6903965550009161,0.003735224877462567
rf,7,43,none,107969,3310156,56798,0.8764134304294664,0.873337853414396,0.879619716512271,0.9613220511377777,0.884344261209239,72.47869110107422,3.463306188583374,0.9316305441639525,0.85551900624344,30.987393323001015,7.827272335001908,0.04234757855698577
knn,7,43,none,107969,3310156,56798,0.8163595442396961,0.8115907125260668,0.8212484245055842,0.9342545202722443,0.8125208091555707,80.02648162841797,3.6321985721588135,0.9292879015765497,0.85551900624344,0.024815276003209874,304.6736817540004,1.6483638386552282
svm,7,43,none,107969,3310156,56798,0.8297337070019585,0.8256703762578328,0.8339696427308024,0.9418288842961793,0.8331977459982266,131.3616180419922,5.622844696044922,0.8085741800750944,0.85551900624344,972.6597286549986,0.6989019689972338,0.0037812413787356967
cnn,7,43,none,107969,3310156,56798,0.9021987296709479,0.9005600114859198,0.9037456135551621,0.9871885042795157,0.9140071570681179,69.8470687866211,3.5882532596588135,0.914317712109244,0.85551900624344,765.5026047730025,2.3098471209996205,0.012496873524349528
logreg,2,44,none,1000,30776,5189,0.7256078427129208,0.7200388652522953,0.7313293918524671,0.873075299998918,0.7239965382507648,124.91856384277344,6.607982635498047,0.6805187357304392,0.85551900624344,15.65141912600302,0.41837252500044997,0.0022635041442616074
rf,2,44,none,1000,30776,5189,0.8553188266228074,0.8508311308746668,0.8594114597936835,0.9439659370029324,0.863208862326952,87.92192077636719,3.9253056049346924,0.9174827142192454,0.85551900624344,4.803644192001229,5.361366289002035,0.029006385670396328
knn,2,44,none,1000,30776,5189,0.772866463962258,0.7674052328788493,0.7783453745959,0.907078784206369,0.7616692562237776,91.16310119628906,4.023226261138916,0.9153618922925436,0.85551900624344,0.004683024002588354,51.715501593000226,0.27979431053269543
svm,2,44,none,1000,30776,5189,0.710134499064025,0.7043815453058814,0.715953799431789,0.8615893179826223,0.7076367642839055,146.4988555908203,6.174198150634766,0.7693011026109915,0.85551900624344,7.706443736999063,0.4377853679980035,0.0023685326725494415
cnn,2,44,none,1000,30776,5189,0.8287815012389496,0.8245651974847009,0.8329917932606364,0.9446963221052403,0.8283843698921313,102.89665222167969,5.958307266235352,0.7185799149507125,0.85551900624344,6.94567140000072,2.3062334940004803,0.012477322862679378
logreg,4,44,none,1000,30776,5189,0.7692470000108205,0.763935688512086,0.7747301164637138,0.9025503965720593,0.766041045055646,123.86798858642578,6.573947906494141,0.6893969724184944,0.85551900624344,54.76594002099955,0.4915092720002576,0.0026591929623351637
rf,4,44,none,1000,30776,5189,0.8567200839672354,0.8522967613036192,0.8607406234338894,0.9457350920285229,0.8662188680497752,87.25775909423828,3.9217381477355957,0.9183862276421004,0.85551900624344,8.208147905999795,6.137715257998934,0.03320663545667428
knn,4,44,none,1000,30776,5189,0.768208230087538,0.7627968047566667,0.7736880457130098,0.9090859906727118,0.7554142591700702,89.84640502929688,3.9890499114990234,0.9166116623564928,0.85551900624344,0.007364048997260397,79.6778283120002,0.431077768765488
svm,4,44,none,1000,30776,5189,0.7789475962214744,0.7736099232006642,0.7842182973568637,0.9057099884220435,0.7753216225587878,144.5320281982422,6.000192165374756,0.7822694958719716,0.85551900624344,57.502511299000616,0.6057016710001335,0.0032770035329005133
cnn,4,44,none,1000,30776,5189,0.8119285412856941,0.8077325900651883,0.8160947545499851,0.9393022928681952,0.808285877319542,101.88832092285156,5.573487758636475,0.7216799939405087,0.85551900624344,7.011745911997423,2.251433471999917,0.012180840494713727
logreg,7,44,none,1000,30776,5189,0.8119069002456258,0.8071333961240379,0.8167553361032561,0.9258956685458303,0.8132175721483006,121.17645263671875,6.400671005249023,0.7163725288637371,0.85551900624344,58.236715055001696,0.6049042030026612,0.0032726890236788753
rf,7,44,none,1000,30776,5189,0.8578562385708257,0.8534580664240532,0.8619238950968812,0.9453509635673091,0.86754783013696,87.6738510131836,3.9242944717407227,0.9186675611629895,0.85551900624344,10.551968411000416,7.479643665999902,0.04046681706828777
knn,7,44,none,1000,30776,5189,0.7655085103390069,0.7599124903361625,0.7713501482343222,0.9027776274927773,0.7524598447340933,92.779296875,4.067626953125,0.9164277135159116,0.85551900624344,0.011378497001715004,118.87490369399893,0.6431441384918302
svm,7,44,none,1000,30776,5189,0.8187184176071503,0.8139632318044884,0.8233941931975035,0.9309542616618155,0.8208521061422887,138.0184326171875,5.733260154724121,0.8106895917417791,0.85551900624344,288.15175846400234,0.7864365929999622,0.0042548264550892265
cnn,7,44,none,1000,30776,5189,0.8307291948451042,0.8264056879038224,0.834811959415256,0.9401192421307768,0.8313014740328325,99.1253890991211,5.569406986236572,0.6877197918131945,0.85551900624344,7.179063707000751,2.2892797179993067,0.012385598526241421
logreg,2,44,none,5000,152944,12722,0.7406970579006027,0.7354413072785869,0.7461287992473091,0.8881482844065486,0.7400979107072093,121.60517120361328,6.54720401763916,0.6961652076998821,0.85551900624344,26.253540853998857,0.39367007200053195,0.0021298574504719477
rf,2,44,none,5000,152944,12722,0.8752394040057565,0.8715964564072352,0.8787833272232596,0.9596286397524265,0.8835874702236065,73.75446319580078,3.5574119091033936,0.9275403875910276,0.85551900624344,12.232229766999808,5.346435389001272,0.028925605619102936
knn,2,44,none,5000,152944,12722,0.8110033868227707,0.8064827559478277,0.815446380275199,0.9307216204810803,0.8117194832902284,79.99837493896484,3.7080323696136475,0.922292435374444,0.85551900624344,0.009835857999860309,129.848612916001,0.7025147587348702
svm,2,44,none,5000,152944,12722,0.7220587121417056,0.7166565806375952,0.7276671679648077,0.8699968620491901,0.7199664436399928,131.87985229492188,6.053950309753418,0.7554941190473614,0.85551900624344,31.916869230000884,0.46380622899960144,0.0025093122964368105
cnn,2,44,none,5000,152944,12722,0.8783340727355357,0.8753058574986379,0.8814223218952782,0.9752480604217839,0.8871368373981474,78.27447509765625,4.238792896270752,0.8471601545170261,0.85551900624344,33.93906081199748,2.1502266759998747,0.011633285412856263
logreg,4,44,none,5000,152944,12722,0.7987437376240302,0.7938995187670224,0.8035280607713992,0.9194682796455198,0.7977511185432294,120.54496765136719,6.511036396026611,0.7119090643496326,0.85551900624344,101.96114424600091,0.48651054200308863,0.0026321485332952196
rf,4,44,none,5000,152944,12722,0.8762132508088338,0.8725999375959228,0.8797073092820786,0.9605051018751961,0.8856023999433102,73.63103485107422,3.563300132751465,0.9274916952508737,0.85551900624344,19.56243307600016,6.469862604000809,0.03500363896253292
knn,4,44,none,5000,152944,12722,0.806648127509008,0.8021093056838836,0.8110709194915533,0.9313438003830464,0.8061049158062579,79.89439392089844,3.7096245288848877,0.9223465379746151,0.85551900624344,0.015296813999157166,202.35890175200257,1.0948142752524026
svm,4,44,none,5000,152944,12722,0.7888375515327266,0.7841318434638431,0.7935296877582163,0.9138578400077908,0.7863112684179945,134.30641174316406,5.878615379333496,0.7713028988173172,0.85551900624344,328.5682798159978,0.5762087980001525,0.0031174394213194134
cnn,4,44,none,5000,152944,12722,0.8702024519298397,0.8669389571555981,0.8731155330943654,0.9742688033586894,0.8802288678247546,77.33037567138672,4.2828898429870605,0.8929958773818669,0.85551900624344,35.01800368900149,2.261935590999201,0.012237659689230341
